id,user,uid,version,changeset,timestamp
24586862,MFlamm,617875,4,30774299,2015-05-04T10:20:05Z
24586863,MFlamm,617875,6,30774299,2015-05-04T10:20:06Z
24586864,MFlamm,617875,16,30774299,2015-05-04T10:20:05Z
24586866,MFlamm,617875,12,30754112,2015-05-03T17:18:25Z
24586867,x-pab,120583,8,15652686,2013-04-08T10:27:25Z
24586869,MFlamm,617875,8,30783611,2015-05-04T16:23:33Z
24586870,MFlamm,617875,7,31179302,2015-05-15T15:02:55Z
24586872,MFlamm,617875,9,30754112,2015-05-03T17:18:31Z
24586875,MFlamm,617875,9,30754112,2015-05-03T17:18:31Z
24586876,MFlamm,617875,10,31179302,2015-05-15T15:02:56Z
24586877,MFlamm,617875,17,30754112,2015-05-03T17:18:23Z
24612620,x-pab,120583,6,14987364,2013-02-10T21:19:58Z
24612621,x-pab,120583,3,13239848,2012-09-24T21:54:32Z
24612622,bergamote,199791,2,4663325,2010-05-10T20:28:58Z
24612623,bergamote,199791,2,4663325,2010-05-10T20:29:07Z
24612624,x-pab,120583,4,13113370,2012-09-14T23:06:02Z
24612625,x-pab,120583,4,9415109,2011-09-27T21:36:48Z
24612627,christian84,40956,1,556715,2008-05-30T20:44:41Z
24612629,x-pab,120583,2,13113370,2012-09-14T23:06:02Z
24612630,x-pab,120583,3,13113370,2012-09-14T23:06:01Z
24612631,x-pab,120583,2,9415109,2011-09-27T21:36:49Z
24612632,x-pab,120583,2,13113370,2012-09-14T23:06:02Z
24612633,hgy,61621,2,1943518,2009-07-26T12:28:18Z
24612634,Milliams,3422,2,8469399,2011-06-17T23:15:15Z
24612635,christian84,40956,1,556715,2008-05-30T20:44:44Z
24612636,Milliams,3422,4,8469399,2011-06-17T23:15:07Z
24612637,x-pab,120583,4,9415109,2011-09-27T21:36:42Z
24612638,x-pab,120583,3,13113370,2012-09-14T23:06:01Z
24612639,tlacuilo,58410,2,3604638,2010-01-12T17:24:11Z
24612640,x-pab,120583,2,9415109,2011-09-27T21:36:50Z
24612641,x-pab,120583,5,13239848,2012-09-24T21:54:35Z
24612643,Milliams,3422,3,8469399,2011-06-17T23:15:15Z
24612644,Milliams,3422,2,8469399,2011-06-17T23:15:15Z
24612645,MFlamm,617875,9,32307816,2015-06-30T13:13:51Z
24612944,MFlamm,617875,9,30774299,2015-05-04T10:20:10Z
24704925,FrankVD,395756,32,19938318,2014-01-11T17:00:00Z
24704926,x-pab,120583,6,9536577,2011-10-12T08:10:02Z
24704929,x-pab,120583,11,16853686,2013-07-06T21:19:44Z
24704932,x-pab,120583,10,14876921,2013-02-01T22:13:18Z
24704933,Marc Mongenet,74847,6,36393927,2016-01-06T00:10:14Z
24853823,Marc Mongenet,74847,45,19118158,2013-11-25T22:09:41Z
25111578,MFlamm,617875,10,25943150,2014-10-08T16:38:17Z
25797461,Nzara,481380,13,25163002,2014-09-01T15:50:17Z
25797503,lhapaipai,323444,5,30616702,2015-04-29T11:54:35Z
25797506,Marc Mongenet,74847,2,5800122,2010-09-16T23:38:33Z
25797509,Stéphane Brunner,17835,5,325815,2008-08-19T15:35:06Z
25797511,stedewa,9733,1,608219,2008-07-27T09:22:45Z
25797513,stedewa,9733,1,608219,2008-07-27T09:22:52Z
25797515,Stéphane Brunner,17835,2,325815,2008-08-19T15:35:07Z
25797516,Marc Mongenet,74847,2,5800122,2010-09-16T23:38:35Z
25797521,stedewa,9733,1,608219,2008-07-27T09:23:30Z
25797524,stedewa,9733,1,608219,2008-07-27T09:23:37Z
25797526,stedewa,9733,1,608219,2008-07-27T09:23:47Z
25797529,stedewa,9733,1,608219,2008-07-27T09:23:57Z
25797530,stedewa,9733,1,608219,2008-07-27T09:24:10Z
25797531,mastermarkush,220422,3,4000759,2010-02-28T18:07:24Z
25797532,mastermarkush,220422,2,4000759,2010-02-28T18:07:31Z
25797536,stedewa,9733,1,608219,2008-07-27T09:24:46Z
25797539,AnyFile,113669,3,12741724,2012-08-15T17:26:06Z
25797541,Shernott,287341,3,11595177,2012-05-14T13:21:13Z
25797559,stedewa,9733,1,608219,2008-07-27T09:26:41Z
25797560,stedewa,9733,1,608219,2008-07-27T09:26:51Z
25797561,stedewa,9733,1,608219,2008-07-27T09:26:55Z
25797564,stedewa,9733,1,608219,2008-07-27T09:27:05Z
25797567,Marc Mongenet,74847,2,6635232,2010-12-12T12:13:06Z
25797570,Marc Mongenet,74847,2,6636635,2010-12-12T14:30:59Z
25797571,Marc Mongenet,74847,2,6636635,2010-12-12T14:31:31Z
25797572,Marc Mongenet,74847,2,6636635,2010-12-12T14:31:29Z
25797577,Marc Mongenet,74847,3,6636635,2010-12-12T14:31:01Z
25797579,Marc Mongenet,74847,4,36274817,2015-12-31T02:02:48Z
25797580,stedewa,9733,1,608219,2008-07-27T09:28:34Z
25797581,stedewa,9733,1,608219,2008-07-27T09:28:41Z
25797583,Stéphane Brunner,17835,2,8762199,2011-07-18T19:47:53Z
25797585,nounours77,835140,6,22816639,2014-06-08T19:55:09Z
25797596,tippfeler,41553,5,6542440,2010-12-04T19:35:10Z
26013758,MFlamm,617875,8,33747278,2015-09-02T09:48:34Z
26013814,tech_gis,105575,10,14146754,2012-12-03T23:40:56Z
26013824,MFlamm,617875,15,21706873,2014-04-15T10:40:09Z
26013858,MFlamm,617875,16,21706873,2014-04-15T10:40:07Z
26014075,x-pab,120583,11,13123560,2012-09-15T20:57:17Z
26014097,Marc Mongenet,74847,14,33988357,2015-09-12T20:48:17Z
26014105,MFlamm,617875,13,30697986,2015-05-01T17:16:26Z
26014109,MFlamm,617875,11,30697986,2015-05-01T17:16:27Z
26176639,Shernott,287341,9,11595177,2012-05-14T13:21:13Z
26180205,x-pab,120583,10,14889774,2013-02-02T22:36:32Z
26180218,MFlamm,617875,18,22147841,2014-05-05T14:28:20Z
26180222,MFlamm,617875,10,22147841,2014-05-05T14:28:19Z
26180234,Stéphane Brunner,17835,5,8575764,2011-06-28T21:01:58Z
26210596,Marc Mongenet,74847,11,31519163,2015-05-28T01:07:23Z
26211237,Jonathan Masur,2965963,18,39800487,2016-06-04T16:43:32Z
26211260,Marc Mongenet,74847,12,31519163,2015-05-28T01:07:13Z
26211275,Marc Mongenet,74847,17,31519163,2015-05-28T01:07:15Z
26211401,Jonathan Masur,2965963,22,39800487,2016-06-04T16:43:31Z
26212215,donovaly,1730904,6,19022117,2013-11-20T19:59:38Z
26212266,MFlamm,617875,12,31256861,2015-05-18T14:32:15Z
26220281,tech_gis,105575,9,14146754,2012-12-03T23:53:52Z
26220383,inisheer,195875,15,18381143,2013-10-16T07:52:15Z
26220390,x-pab,120583,11,13485319,2012-10-13T21:52:30Z
26243958,Marc Mongenet,74847,37,28576937,2015-02-02T21:15:16Z
26309472,MFlamm,617875,9,31167797,2015-05-15T10:20:24Z
26309525,MFlamm,617875,6,31167797,2015-05-15T10:20:32Z
26310874,MFlamm,617875,21,31210379,2015-05-16T19:33:50Z
26310903,B_Piguet,214703,12,17892389,2013-09-17T19:00:02Z
26310909,Marc Mongenet,74847,12,15155862,2013-02-24T23:57:52Z
26310915,Marc Mongenet,74847,8,12424267,2012-07-22T02:11:25Z
26311090,MFlamm,617875,22,31221215,2015-05-17T09:20:12Z
26311152,Marc Mongenet,74847,7,15228757,2013-03-03T01:30:35Z
26311213,x-pab,120583,21,15482044,2013-03-24T17:20:48Z
26476477,Marc Mongenet,74847,26,19047626,2013-11-22T00:53:32Z
26476537,Marc Mongenet,74847,39,28074855,2015-01-11T22:19:09Z
26476630,Nzara,481380,14,25374764,2014-09-11T18:50:59Z
26712994,MFlamm,617875,6,31167797,2015-05-15T10:20:23Z
26713044,MFlamm,617875,11,30727411,2015-05-02T17:35:57Z
26713054,Marc Mongenet,74847,16,36391846,2016-01-05T21:51:17Z
26713499,MFlamm,617875,5,22892350,2014-06-12T16:28:33Z
26713543,MFlamm,617875,7,22892350,2014-06-12T16:28:29Z
26713546,x-pab,120583,7,13460611,2012-10-11T22:04:58Z
26714198,Marc Mongenet,74847,17,35178249,2015-11-08T20:26:31Z
26714484,MFlamm,617875,8,30742657,2015-05-03T09:48:59Z
26714552,MFlamm,617875,9,30742657,2015-05-03T09:48:51Z
26714651,MFlamm,617875,36,30751109,2015-05-03T15:19:00Z
26723479,MFlamm,617875,7,22892350,2014-06-12T16:28:28Z
26723958,mdk,178186,10,10082364,2011-12-10T16:10:54Z
26724057,mdk,178186,5,10082364,2011-12-10T16:10:55Z
26724061,MFlamm,617875,14,33733430,2015-09-01T17:16:43Z
26724087,MFlamm,617875,11,30727411,2015-05-02T17:36:01Z
26724157,MFlamm,617875,6,30727411,2015-05-02T17:35:49Z
26724195,MFlamm,617875,9,30727411,2015-05-02T17:35:57Z
26724200,x-pab,120583,4,14220128,2012-12-09T23:04:31Z
26724202,x-pab,120583,3,12094210,2012-07-02T21:00:17Z
26724206,Marc Mongenet,74847,4,29900397,2015-04-01T09:44:38Z
26724220,x-pab,120583,6,14225237,2012-12-10T12:04:29Z
26724472,x-pab,120583,4,13214356,2012-09-22T23:56:40Z
26724477,MFlamm,617875,8,30754112,2015-05-03T17:18:32Z
26724482,MFlamm,617875,5,30754112,2015-05-03T17:18:34Z
26724537,MFlamm,617875,11,30754112,2015-05-03T17:18:26Z
26724593,MFlamm,617875,11,30754112,2015-05-03T17:18:29Z
26724598,MFlamm,617875,5,30754112,2015-05-03T17:18:29Z
26724659,MFlamm,617875,5,30754112,2015-05-03T17:18:22Z
26724691,MFlamm,617875,11,30754112,2015-05-03T17:18:30Z
26724730,x-pab,120583,4,13253301,2012-09-25T22:30:24Z
26724738,donovaly,1730904,6,18177626,2013-10-04T12:29:15Z
26724739,MFlamm,617875,7,30754112,2015-05-03T17:18:22Z
26994654,Marc Mongenet,74847,59,36275513,2015-12-31T03:51:48Z
27136650,Marc Mongenet,74847,18,36392187,2016-01-05T22:08:43Z
27136660,MFlamm,617875,15,30779580,2015-05-04T13:47:12Z
27136684,x-pab,120583,10,13012990,2012-09-06T17:48:22Z
27136701,MFlamm,617875,12,30783611,2015-05-04T16:23:36Z
27136705,MFlamm,617875,15,30783611,2015-05-04T16:23:33Z
27136706,MFlamm,617875,15,31184055,2015-05-15T18:35:01Z
27136711,Pmz,4363,13,11123894,2012-03-28T07:28:46Z
27136761,Marc Mongenet,74847,11,36392187,2016-01-05T22:08:43Z
27136781,x-pab,120583,3,14585556,2013-01-09T12:36:59Z
27152764,b_l,300892,14,10074669,2011-12-09T18:26:59Z
27152798,Marc Mongenet,74847,15,32087074,2015-06-20T00:32:28Z
27152876,Marc Mongenet,74847,22,36393709,2016-01-05T23:48:02Z
27199586,mdk,178186,2,10082364,2011-12-10T16:12:13Z
27199590,Marc Mongenet,74847,3,11726463,2012-05-28T13:08:24Z
27199596,mdk,178186,2,10082364,2011-12-10T16:12:12Z
27199609,Marc Mongenet,74847,2,5825145,2010-09-19T23:13:37Z
27199673,MFlamm,617875,10,31168237,2015-05-15T10:40:38Z
27199782,Marc Mongenet,74847,3,11732215,2012-05-28T21:37:56Z
27467964,mdk,178186,9,12910195,2012-08-29T20:19:47Z
27467976,Nzara,481380,15,25251608,2014-09-05T16:07:17Z
27467995,MFlamm,617875,13,21726181,2014-04-16T09:25:34Z
27468025,Nzara,481380,16,25165523,2014-09-01T17:51:02Z
27557537,locneu,1886699,5,20099193,2014-01-20T08:36:11Z
27557538,MFlamm,617875,8,30754112,2015-05-03T17:18:30Z
27557606,MFlamm,617875,13,31168237,2015-05-15T10:40:39Z
27557609,MFlamm,617875,15,31167797,2015-05-15T10:20:29Z
27557610,MFlamm,617875,10,31167797,2015-05-15T10:20:29Z
27563977,x-pab,120583,22,14962047,2013-02-08T23:53:39Z
27564004,MFlamm,617875,12,31179302,2015-05-15T15:02:52Z
27564006,donovaly,1730904,3,18792663,2013-11-09T00:45:14Z
27564036,MFlamm,617875,12,31210379,2015-05-16T19:33:51Z
27564037,MFlamm,617875,7,31210379,2015-05-16T19:33:42Z
27564068,MFlamm,617875,7,31210379,2015-05-16T19:33:46Z
27564142,MFlamm,617875,12,31210379,2015-05-16T19:33:51Z
27564143,MFlamm,617875,14,31210379,2015-05-16T19:33:40Z
27564277,MFlamm,617875,15,31210379,2015-05-16T19:33:54Z
27564289,x-pab,120583,15,15179704,2013-02-26T23:23:10Z
27564300,MFlamm,617875,8,31210379,2015-05-16T19:33:58Z
27564302,MFlamm,617875,19,31221388,2015-05-17T09:28:15Z
27564328,lp_ge,646509,15,11998776,2012-06-24T11:24:12Z
27564335,MFlamm,617875,17,31210379,2015-05-16T19:33:44Z
27929510,schnitzelgr,1062155,5,16563480,2013-06-15T14:12:44Z
27930805,x-pab,120583,5,13278737,2012-09-27T22:16:26Z
27930927,x-pab,120583,5,13169685,2012-09-19T12:41:00Z
27930946,MFlamm,617875,5,21842771,2014-04-21T17:03:45Z
27930960,x-pab,120583,4,13472664,2012-10-12T21:37:02Z
27930967,MFlamm,617875,8,21687627,2014-04-14T15:05:44Z
27937177,x-pab,120583,6,15978235,2013-05-04T23:28:21Z
27937383,Marc Mongenet,74847,8,36303445,2016-01-01T18:24:42Z
27937412,MFlamm,617875,11,30666247,2015-04-30T17:18:38Z
27937476,Marc Mongenet,74847,7,36303445,2016-01-01T18:24:42Z
27937985,MFlamm,617875,7,22080818,2014-05-02T10:02:52Z
27938166,MFlamm,617875,5,21712301,2014-04-15T16:01:37Z
27938172,Marc Mongenet,74847,7,36218789,2015-12-28T12:57:55Z
27938193,MFlamm,617875,11,21726181,2014-04-16T09:25:31Z
27938318,MFlamm,617875,17,21706873,2014-04-15T10:40:08Z
27938350,MFlamm,617875,3,21706873,2014-04-15T10:40:06Z
27938355,MFlamm,617875,3,21706873,2014-04-15T10:40:09Z
27948448,Marc Mongenet,74847,5,40461890,2016-07-03T16:39:10Z
27948467,MFlamm,617875,6,22089181,2014-05-02T16:43:32Z
27948628,x-pab,120583,4,13076182,2012-09-11T22:13:01Z
27949000,MFlamm,617875,10,31013627,2015-05-11T17:46:46Z
27949148,x-pab,120583,4,13291307,2012-09-28T23:22:35Z
27949166,oliviers,82717,6,7935340,2011-04-22T15:19:37Z
27949208,MFlamm,617875,5,30697986,2015-05-01T17:16:27Z
27949216,MFlamm,617875,8,30697986,2015-05-01T17:16:29Z
27998039,x-pab,120583,6,15372509,2013-03-15T11:50:03Z
28006281,MFlamm,617875,4,31167797,2015-05-15T10:20:25Z
28006284,MFlamm,617875,4,31167797,2015-05-15T10:20:30Z
28006289,x-pab,120583,4,6666455,2010-12-15T10:57:01Z
28006301,x-pab,120583,6,6725996,2010-12-21T15:05:45Z
28006315,mdk,178186,5,7774091,2011-04-05T11:49:54Z
28014814,MFlamm,617875,20,31259741,2015-05-18T16:13:09Z
28014823,Marc Mongenet,74847,7,19740346,2014-01-01T02:08:34Z
28014861,MFlamm,617875,22,31280222,2015-05-19T11:13:56Z
28015053,Marc Mongenet,74847,8,19740346,2014-01-01T02:08:31Z
28015063,MFlamm,617875,10,31287335,2015-05-19T15:20:19Z
28015071,Marc Mongenet,74847,5,19778896,2014-01-03T01:14:25Z
28015424,Marc Mongenet,74847,4,19740604,2014-01-01T03:19:12Z
28015441,MFlamm,617875,6,31256861,2015-05-18T14:32:19Z
28015464,Marc Mongenet,74847,15,36252946,2015-12-29T23:28:06Z
28015594,MFlamm,617875,22,31197533,2015-05-16T10:16:32Z
28017698,MFlamm,617875,16,30742657,2015-05-03T09:48:53Z
28017751,x-pab,120583,5,9666699,2011-10-27T09:13:10Z
28017759,Marc Mongenet,74847,4,9328895,2011-09-18T02:16:17Z
28017871,Marc Mongenet,74847,4,19083898,2013-11-24T00:30:24Z
28044711,MFlamm,617875,19,31287335,2015-05-19T15:20:18Z
28044781,MFlamm,617875,27,31259741,2015-05-18T16:13:06Z
28044788,MFlamm,617875,8,31259741,2015-05-18T16:13:11Z
28044800,Marc Mongenet,74847,10,19805770,2014-01-04T14:38:26Z
28044855,bergamote,199791,3,3263187,2009-12-01T11:02:09Z
28044864,Marc Mongenet,74847,4,14500721,2013-01-02T14:41:48Z
28045067,Olyon,1443767,17,22745052,2014-06-04T23:04:22Z
28045090,Marc Mongenet,74847,7,15265267,2013-03-06T00:46:50Z
28045095,Marc Mongenet,74847,6,14988885,2013-02-11T00:26:47Z
28045108,lhapaipai,323444,11,36638998,2016-01-17T18:20:04Z
28045116,bergamote,199791,4,3776748,2010-02-02T16:19:20Z
28045117,lhapaipai,323444,10,36639985,2016-01-17T19:07:03Z
28045128,lhapaipai,323444,3,36629924,2016-01-17T09:39:44Z
28045129,Olyon,1443767,9,22745052,2014-06-04T23:04:21Z
28045130,Olyon,1443767,3,22745052,2014-06-04T23:04:22Z
28054163,x-pab,120583,14,13621754,2012-10-24T21:35:36Z
28054164,x-pab,120583,8,13626316,2012-10-25T11:45:01Z
28054165,MFlamm,617875,5,21712301,2014-04-15T16:01:37Z
28054167,x-pab,120583,3,12016687,2012-06-25T21:20:31Z
28054168,MFlamm,617875,9,30931366,2015-05-09T08:57:15Z
28054171,Marc Mongenet,74847,2,5922624,2010-09-30T19:16:18Z
28054172,x-pab,120583,4,12016687,2012-06-25T21:20:31Z
28054176,x-pab,120583,4,13499473,2012-10-14T22:16:52Z
28099678,MFlamm,617875,7,21730557,2014-04-16T14:01:31Z
28099679,MFlamm,617875,5,21712301,2014-04-15T16:01:39Z
28099681,MFlamm,617875,7,21730557,2014-04-16T14:01:30Z
28099682,MFlamm,617875,6,21712301,2014-04-15T16:01:35Z
28099683,Marc Mongenet,74847,8,32086988,2015-06-20T00:19:40Z
28099684,MFlamm,617875,3,21730557,2014-04-16T14:01:29Z
28099685,MFlamm,617875,5,22060741,2014-05-01T09:56:39Z
28099686,x-pab,120583,4,13485319,2012-10-13T21:52:29Z
28099689,MFlamm,617875,5,21730557,2014-04-16T14:01:29Z
28099690,Chrizboy,2227325,5,24471962,2014-07-31T22:31:42Z
28099864,MFlamm,617875,4,21730557,2014-04-16T14:01:25Z
28111630,x-pab,120583,5,9462301,2011-10-03T17:28:05Z
28111678,donovaly,1730904,10,18544633,2013-10-25T22:41:30Z
28111680,x-pab,120583,13,14539934,2013-01-05T18:04:56Z
28128251,MFlamm,617875,13,21726181,2014-04-16T09:25:33Z
28482850,Marc le Grand,2249743,17,34810966,2015-10-22T22:02:02Z
28482853,Marc Mongenet,74847,9,36488236,2016-01-10T18:06:20Z
28482854,Marc Mongenet,74847,15,36224944,2015-12-28T17:26:06Z
28482899,MFlamm,617875,9,21631561,2014-04-11T17:55:54Z
28483088,MFlamm,617875,11,22209833,2014-05-08T13:59:24Z
28483089,Marc Mongenet,74847,8,36303445,2016-01-01T18:24:41Z
28483091,asdf2,1416503,13,22277373,2014-05-11T18:32:18Z
28483092,Marc Mongenet,74847,15,40461890,2016-07-03T16:39:10Z
28483093,MFlamm,617875,11,25943150,2014-10-08T16:38:19Z
28483094,MFlamm,617875,9,30774299,2015-05-04T10:20:11Z
28483095,MFlamm,617875,6,30774299,2015-05-04T10:20:12Z
28483096,MFlamm,617875,11,30754112,2015-05-03T17:18:26Z
28483097,Marc Mongenet,74847,13,31519163,2015-05-28T01:07:17Z
28483147,x-pab,120583,8,13162903,2012-09-18T21:39:39Z
28483148,MFlamm,617875,5,22892350,2014-06-12T16:28:32Z
28487549,MFlamm,617875,9,31280222,2015-05-19T11:13:51Z
28487550,lp_ge,646509,13,11254657,2012-04-10T16:47:21Z
28487879,MFlamm,617875,12,30751109,2015-05-03T15:19:01Z
28487881,MFlamm,617875,3,30754112,2015-05-03T17:18:31Z
28487883,MFlamm,617875,6,30727411,2015-05-02T17:35:57Z
28825911,Marc Mongenet,74847,16,19118272,2013-11-25T22:16:56Z
28825916,Marc Mongenet,74847,12,19118158,2013-11-25T22:09:37Z
28825956,Marc Mongenet,74847,9,19118829,2013-11-25T22:55:15Z
28825964,MFlamm,617875,17,30742657,2015-05-03T09:48:50Z
28825975,MFlamm,617875,4,30742657,2015-05-03T09:48:59Z
28825977,x-pab,120583,4,13366837,2012-10-04T22:00:36Z
28826016,x-pab,120583,5,13366837,2012-10-04T22:00:37Z
28826105,Marc Mongenet,74847,6,18494435,2013-10-22T22:36:27Z
28829129,Marc Mongenet,74847,5,19117023,2013-11-25T20:54:47Z
28829132,MFlamm,617875,7,31167797,2015-05-15T10:20:31Z
29010667,Marc Mongenet,74847,7,15265123,2013-03-06T00:07:22Z
29010682,lhapaipai,323444,11,36586137,2016-01-15T07:33:14Z
29032513,MFlamm,617875,11,33733776,2015-09-01T17:31:00Z
29032547,MFlamm,617875,2,31259741,2015-05-18T16:13:09Z
29032569,Marc Mongenet,74847,2,6160949,2010-10-24T18:49:12Z
29032600,donovaly,1730904,5,18985350,2013-11-18T23:31:46Z
29032760,MFlamm,617875,11,31259741,2015-05-18T16:13:06Z
29032777,Marc Mongenet,74847,6,19755868,2014-01-02T01:39:52Z
29034142,b_l,300892,4,10144578,2011-12-18T09:12:38Z
29034292,MFlamm,617875,6,31221215,2015-05-17T09:20:10Z
29034470,x-pab,120583,4,15191181,2013-02-27T22:36:43Z
29034495,MFlamm,617875,15,36743117,2016-01-22T16:55:10Z
29034718,MFlamm,617875,6,36743117,2016-01-22T16:55:11Z
29034817,MFlamm,617875,9,36743117,2016-01-22T16:55:12Z
29034936,Marc Mongenet,74847,7,28073631,2015-01-11T21:16:34Z
29034941,x-pab,120583,5,15373287,2013-03-15T13:02:38Z
29035307,MFlamm,617875,9,31280222,2015-05-19T11:13:51Z
29044235,Marc Mongenet,74847,9,19752642,2014-01-01T20:56:41Z
29044254,MFlamm,617875,12,31210379,2015-05-16T19:33:41Z
29098877,MFlamm,617875,11,31179302,2015-05-15T15:03:04Z
29098915,locneu,1886699,6,20679883,2014-02-20T18:04:00Z
29258114,x-pab,120583,7,13405899,2012-10-07T22:38:24Z
29258175,x-pab,120583,3,13391888,2012-10-06T22:58:05Z
29258183,Marc Mongenet,74847,8,19084155,2013-11-24T01:05:57Z
29258206,Marc Mongenet,74847,4,19084155,2013-11-24T01:05:58Z
29258234,tlacuilo,58410,2,609635,2008-12-26T14:00:21Z
29258274,Marc Mongenet,74847,7,19084155,2013-11-24T01:05:55Z
29258314,Marc Mongenet,74847,3,19117023,2013-11-25T20:54:47Z
29258575,Marc Mongenet,74847,7,19119065,2013-11-25T23:16:22Z
29351605,MFlamm,617875,3,31210379,2015-05-16T19:33:49Z
29351606,MFlamm,617875,5,31210379,2015-05-16T19:33:50Z
29351607,MFlamm,617875,7,31210379,2015-05-16T19:33:48Z
29351608,MFlamm,617875,9,31210379,2015-05-16T19:33:49Z
29359487,lachambre,2892979,9,32705842,2015-07-17T19:55:06Z
29359511,bergamote,199791,4,3307558,2009-12-06T17:40:11Z
29359514,bergamote,199791,2,3307357,2009-12-06T17:24:59Z
29359523,lachambre,2892979,8,32705842,2015-07-17T19:55:05Z
29359543,donovaly,1730904,7,19004076,2013-11-19T23:10:35Z
29359547,floyd70,3068030,7,36342430,2016-01-03T16:58:40Z
29359559,Marc Mongenet,74847,6,19805163,2014-01-04T14:03:44Z
29359561,bergamote,199791,4,3263106,2009-12-01T10:46:37Z
29359565,OSMF Redaction Account,722137,4,12252929,2012-07-16T22:44:02Z
29359566,donovaly,1730904,4,18544536,2013-10-25T22:31:31Z
29359568,floyd70,3068030,5,36326381,2016-01-02T20:27:20Z
29359572,OSMF Redaction Account,722137,4,12252929,2012-07-16T22:44:03Z
29359583,donovaly,1730904,5,18544536,2013-10-25T22:31:36Z
29359586,donovaly,1730904,4,18544536,2013-10-25T22:31:31Z
29359590,bergamote,199791,3,3263368,2009-12-01T11:31:42Z
29359593,floyd70,3068030,4,36334291,2016-01-03T10:04:06Z
29359596,floyd70,3068030,4,36326071,2016-01-02T20:12:43Z
29359601,MFlamm,617875,3,31280222,2015-05-19T11:13:56Z
29359603,floyd70,3068030,7,36325704,2016-01-02T19:53:56Z
29359606,donovaly,1730904,6,18544536,2013-10-25T22:31:34Z
29359610,bergamote,199791,2,3263187,2009-12-01T11:02:07Z
29359622,fredjunod,84054,3,11713132,2012-05-27T08:03:36Z
29359625,MFlamm,617875,8,31280222,2015-05-19T11:13:55Z
29359667,pitg600,470089,6,13047451,2012-09-09T17:43:24Z
29359805,Marc Mongenet,74847,7,36394331,2016-01-06T00:50:31Z
29359806,MFlamm,617875,6,22270254,2014-05-11T12:53:05Z
29359807,MFlamm,617875,5,22147841,2014-05-05T14:28:17Z
29359808,MFlamm,617875,10,22147841,2014-05-05T14:28:13Z
29359810,MFlamm,617875,7,22147841,2014-05-05T14:28:13Z
29360013,x-pab,120583,6,12124963,2012-07-05T21:40:17Z
29457327,MFlamm,617875,13,22209380,2014-05-08T13:32:34Z
29457328,MFlamm,617875,5,22271540,2014-05-11T13:53:34Z
29892055,x-pab,120583,5,14794842,2013-01-26T16:47:58Z
29892116,reverdif,1095114,9,16775461,2013-07-01T10:20:46Z
29892179,x-pab,120583,8,14853731,2013-01-30T22:46:47Z
29892252,MFlamm,617875,6,31180520,2015-05-15T15:55:30Z
29892300,x-pab,120583,4,14847200,2013-01-30T12:50:17Z
29892308,x-pab,120583,4,14847200,2013-01-30T12:50:16Z
29892379,MFlamm,617875,4,31180520,2015-05-15T15:55:31Z
29892493,MFlamm,617875,7,31210379,2015-05-16T19:33:38Z
29892590,x-pab,120583,5,14847200,2013-01-30T12:50:17Z
29892835,x-pab,120583,11,14493687,2013-01-01T23:26:26Z
29892847,donovaly,1730904,7,28122944,2015-01-13T21:57:14Z
29892946,bergamote,199791,6,3273413,2009-12-02T16:36:42Z
29893082,bergamote,199791,4,3273413,2009-12-02T16:36:43Z
29893186,donovaly,1730904,9,19004076,2013-11-19T23:10:37Z
29893319,donovaly,1730904,6,19004076,2013-11-19T23:10:37Z
29893362,x-pab,120583,4,14834299,2013-01-29T12:37:28Z
29893543,x-pab,120583,3,9516802,2011-10-09T20:11:52Z
29893618,x-pab,120583,10,15150451,2013-02-24T16:22:49Z
